------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.1.2 port 5001 connected with 192.168.5.2 port 50876
[  2] local 192.168.1.2 port 5001 connected with 192.168.4.2 port 56904
[  3] local 192.168.1.2 port 5001 connected with 192.168.7.2 port 35716
[  4] local 192.168.1.2 port 5001 connected with 192.168.6.2 port 33834
[  5] local 192.168.1.2 port 5001 connected with 192.168.8.2 port 47792
[  6] local 192.168.1.2 port 5001 connected with 192.168.10.2 port 33890
[ ID] Interval       Transfer     Bandwidth
[  6] 6.0000-7.0000 sec  11.3 MBytes  94.9 Mbits/sec
[  1] 7.0000-8.0000 sec  8.79 MBytes  73.7 Mbits/sec
[  2] 7.0000-8.0000 sec  7.09 MBytes  59.5 Mbits/sec
[  3] 7.0000-8.0000 sec  11.2 MBytes  94.4 Mbits/sec
[  4] 7.0000-8.0000 sec  3.79 MBytes  31.8 Mbits/sec
[  5] 7.0000-8.0000 sec  2.53 MBytes  21.3 Mbits/sec
[  6] 7.0000-8.0000 sec  11.3 MBytes  95.1 Mbits/sec
[  2] 8.0000-9.0000 sec  7.41 MBytes  62.2 Mbits/sec
[  1] 8.0000-9.0000 sec  8.86 MBytes  74.3 Mbits/sec
[  3] 8.0000-9.0000 sec  11.2 MBytes  94.0 Mbits/sec
[  4] 8.0000-9.0000 sec  3.30 MBytes  27.7 Mbits/sec
[  5] 8.0000-9.0000 sec  2.41 MBytes  20.2 Mbits/sec
[  6] 8.0000-9.0000 sec  11.2 MBytes  94.1 Mbits/sec
[  2] 9.0000-10.0000 sec  7.66 MBytes  64.3 Mbits/sec
[  3] 9.0000-10.0000 sec  11.2 MBytes  94.4 Mbits/sec
[  4] 9.0000-10.0000 sec  3.04 MBytes  25.5 Mbits/sec
[  6] 9.0000-10.0000 sec  11.4 MBytes  95.4 Mbits/sec
[  3] 0.0000-10.1884 sec  80.9 MBytes  66.6 Mbits/sec
[  6] 0.0000-10.1838 sec  76.3 MBytes  62.8 Mbits/sec
[  1] 9.0000-10.0000 sec  7.81 MBytes  65.5 Mbits/sec
[  5] 9.0000-10.0000 sec  2.01 MBytes  16.9 Mbits/sec
[  1] 10.0000-11.0000 sec  9.94 MBytes  83.4 Mbits/sec
[  4] 10.0000-11.0000 sec  2.83 MBytes  23.7 Mbits/sec
[  2] 10.0000-11.0000 sec  7.72 MBytes  64.8 Mbits/sec
[  5] 10.0000-11.0000 sec  2.17 MBytes  18.2 Mbits/sec
[  4] 0.0000-11.0846 sec  41.1 MBytes  31.1 Mbits/sec
[  2] 11.0000-11.3403 sec  3.21 MBytes  79.0 Mbits/sec
[  2] 0.0000-11.3403 sec  55.6 MBytes  41.1 Mbits/sec
[  1] 11.0000-11.5002 sec  4.36 MBytes  73.2 Mbits/sec
[  1] 0.0000-11.5002 sec   103 MBytes  75.4 Mbits/sec
[  5] 11.0000-11.6704 sec  4.16 MBytes  52.0 Mbits/sec
[  5] 0.0000-11.6704 sec  28.9 MBytes  20.7 Mbits/sec
