------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.8.2 port 5001 connected with 192.168.1.2 port 38354
[  2] local 192.168.8.2 port 5001 connected with 192.168.2.2 port 51468
[  3] local 192.168.8.2 port 5001 connected with 192.168.4.2 port 38916
[  4] local 192.168.8.2 port 5001 connected with 192.168.5.2 port 34074
[  5] local 192.168.8.2 port 5001 connected with 192.168.7.2 port 33208
[  6] local 192.168.8.2 port 5001 connected with 192.168.9.2 port 46718
[ ID] Interval       Transfer     Bandwidth
[  4] 8.0000-9.0000 sec  11.3 MBytes  95.2 Mbits/sec
[  5] 8.0000-9.0000 sec  9.75 MBytes  81.8 Mbits/sec
[  1] 9.0000-10.0000 sec  1.19 MBytes  9.99 Mbits/sec
[  2] 9.0000-10.0000 sec  8.30 MBytes  69.6 Mbits/sec
[  3] 9.0000-10.0000 sec  6.62 MBytes  55.6 Mbits/sec
[  6] 9.0000-10.0000 sec  11.2 MBytes  94.4 Mbits/sec
[  3] 0.0000-10.0100 sec  66.4 MBytes  55.6 Mbits/sec
[  5] 9.0000-10.0000 sec  9.75 MBytes  81.8 Mbits/sec
[  6] 0.0000-10.0106 sec   113 MBytes  94.4 Mbits/sec
[  4] 9.0000-10.0000 sec  11.3 MBytes  95.2 Mbits/sec
[  5] 0.0000-10.0102 sec  97.6 MBytes  81.8 Mbits/sec
[  4] 10.0000-10.3375 sec  3.84 MBytes  95.5 Mbits/sec
[  4] 0.0000-10.3375 sec   117 MBytes  94.7 Mbits/sec
[  1] 10.0000-11.0000 sec  5.53 MBytes  46.3 Mbits/sec
[  2] 10.0000-11.0000 sec  7.64 MBytes  64.1 Mbits/sec
[  2] 0.0000-11.1448 sec  87.6 MBytes  66.0 Mbits/sec
[  1] 11.0000-11.3103 sec  2.44 MBytes  66.1 Mbits/sec
[  1] 0.0000-11.3103 sec  39.7 MBytes  29.4 Mbits/sec
